# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.013        0.000        0.758    20534.398
       0.114      346.000      937.273    20534.398
       0.215      395.000     2215.273    20534.398
       0.316      405.000     3483.273    20534.398
       0.418      395.200     4761.273    20534.398
       0.519      385.200     6039.273    20534.398
       0.620      395.200     7317.273    20534.398
       0.721      404.900     8583.273    20534.398
       0.823      395.200     9861.273    20534.398
       0.924      405.100    11143.273    20534.398
       1.025      395.100    12415.273    20534.398
       1.126      395.200    13691.273    20534.398
       1.227      395.100    14969.273    20534.398
       1.329      405.000    16245.273    20534.398
       1.430      395.100    17509.273    20534.398
       1.531      395.100    18785.273    20534.398
       1.632      414.800    20089.273    20534.398
       1.734      316.100    20509.562    20534.398
       1.835      395.500    20509.562    20534.398
       1.936      386.000    20509.562    20534.398
       2.037      405.800    20509.562    20534.398
       2.138      395.900    20509.562    20534.398
       2.239      395.900    20509.562    20534.398
       2.340      386.100    20509.562    20534.398
       2.441      405.800    20509.562    20534.398
       2.542      396.000    20509.562    20534.398
       2.643      386.100    20509.562    20534.398
       2.744      396.000    20509.562    20534.398
       2.845      395.900    20509.562    20534.398
       2.946      395.900    20509.562    20534.398
       3.047      396.000    20509.562    20534.398
       3.148      386.100    20509.562    20534.398
       3.249      415.700    20509.562    20534.398
       3.350      396.000    20509.562    20534.398
       3.451      396.000    20509.562    20534.398
       3.552      376.200    20509.562    20534.398
       3.653      405.800    20509.562    20534.398
       3.754      396.000    20509.562    20534.398
       3.855      396.000    20509.562    20534.398
       3.956      396.000    20509.562    20534.398
       4.057      396.000    20509.562    20534.398
       4.158      396.000    20509.562    20534.398
       4.259      376.100    20509.648    20534.398
       4.360      405.900    20509.648    20534.398
       4.461      396.000    20509.648    20534.398
       4.562      396.000    20509.648    20534.398
       4.663      396.000    20509.648    20534.398
       4.764      395.900    20509.648    20534.398
       4.865      396.000    20509.648    20534.398
       4.966      396.000    20509.648    20534.398
       5.067      396.000    20509.648    20534.398
       5.168      396.000    20509.648    20534.398
       5.269      395.900    20509.648    20534.398
       5.371      396.000    20509.648    20534.398
       5.472      396.000    20509.648    20534.398
       5.572      396.200    20509.648    20534.398
       5.673      396.000    20509.648    20534.398
       5.774      396.000    20509.648    20534.398
       5.875      386.100    20509.648    20534.398
       5.976      406.000    20509.648    20534.398
       6.077      396.000    20509.648    20534.398
       6.178      396.000    20509.648    20534.398
       6.279      405.800    20509.648    20534.398
       6.380      386.300    20509.648    20534.398
       6.481      396.000    20509.648    20534.398
       6.582      396.000    20509.648    20534.398
       6.683      396.000    20509.648    20534.398
       6.784      396.100    20509.648    20534.398
       6.885      396.000    20509.648    20534.398
       6.988      391.200    20509.648    20534.398
       7.089      405.800    20509.648    20534.398
       7.190      376.300    20509.648    20534.398
       7.291      395.900    20509.648    20534.398
       7.392      396.000    20509.648    20534.398
       7.493      405.900    20509.648    20534.398
       7.594      396.100    20509.648    20534.398
       7.695      396.000    20509.648    20534.398
       7.796      396.100    20509.648    20534.398
       7.897      405.800    20509.648    20534.398
       7.998      376.200    20509.648    20534.398
       8.099      396.000    20509.648    20534.398
       8.200      396.000    20509.648    20534.398
       8.301      405.800    20509.648    20534.398
       8.402      386.200    20509.648    20534.398
       8.503      386.100    20509.648    20534.398
       8.604      396.100    20509.648    20534.398
       8.705      405.900    20509.648    20534.398
       8.806      386.200    20509.648    20534.398
       8.907      396.100    20509.648    20534.398
       9.008      396.100    20509.648    20534.398
       9.109      396.000    20509.648    20534.398
       9.210      396.000    20509.648    20534.398
       9.311      396.100    20509.648    20534.398
       9.412      396.100    20509.648    20534.398
       9.513      406.000    20509.648    20534.398
       9.614      376.300    20509.648    20534.398
       9.715      396.100    20509.648    20534.398
       9.816      396.100    20509.648    20534.398
       9.917      405.900    20509.648    20534.398
      10.018      386.200    20509.648    20534.398
      10.119      386.200    20509.648    20534.398
      10.220      396.000    20509.648    20534.398
      10.321      406.000    20509.648    20534.398
      10.422      386.200    20509.648    20534.398
      10.523      396.100    20509.648    20534.398
      10.624      396.100    20509.648    20534.398
      10.725      396.100    20509.648    20534.398
      10.826      396.100    20509.648    20534.398
      10.927      396.100    20509.648    20534.398
      11.028      396.100    20509.648    20534.398
      11.128      406.300    20509.648    20534.398
      11.229      376.200    20509.648    20534.398
      11.330      396.100    20509.648    20534.398
      11.431      396.100    20509.648    20534.398
      11.532      406.000    20509.648    20534.398
      11.633      396.100    20509.648    20534.398
      11.734      386.200    20509.648    20534.398
      11.835      396.100    20509.648    20534.398
      11.936      406.000    20509.648    20534.398
      12.037      386.200    20509.648    20534.398
      12.138      396.100    20509.648    20534.398
      12.239      396.100    20509.648    20534.398
      12.340      386.200    20509.648    20534.398
      12.441      406.000    20509.648    20534.398
      12.542      396.100    20509.648    20534.398
      12.643      396.200    20509.648    20534.398
      12.744      396.100    20509.648    20534.398
      12.845      396.100    20509.648    20534.398
      12.946      396.100    20509.648    20534.398
      13.047      396.100    20509.648    20534.398
      13.148      396.100    20509.648    20534.398
      13.249      405.900    20509.648    20534.398
      13.350      386.200    20509.648    20534.398
      13.451      386.200    20509.648    20534.398
      13.552      396.100    20509.648    20534.398
      13.653      396.100    20509.648    20534.398
      13.754      396.100    20509.648    20534.398
      13.855      396.100    20509.648    20534.398
      13.956      376.300    20509.648    20534.398
      14.057      415.900    20509.648    20534.398
      14.158      396.100    20509.648    20534.398
      14.259      396.100    20509.648    20534.398
      14.360      396.200    20509.648    20534.398
      14.461      386.200    20509.648    20534.398
      14.562      396.100    20509.648    20534.398
      14.663      396.100    20509.648    20534.398
      14.764      396.200    20509.648    20534.398
      14.865      406.000    20509.648    20534.398
      14.966      376.300    20509.648    20534.398
      15.067      396.100    20509.648    20534.398
      15.168      396.100    20509.648    20534.398
      15.269      396.000    20509.648    20534.398
      15.370      396.100    20509.648    20534.398
      15.471      396.100    20509.648    20534.398
      15.572      376.300    20509.648    20534.398
      15.673      415.900    20509.648    20534.398
      15.774      396.100    20509.648    20534.398
      15.875      396.100    20509.648    20534.398
      15.976      396.100    20509.648    20534.398
      16.077      386.100    20509.648    20534.398
      16.178      396.100    20509.648    20534.398
      16.279      396.000    20509.648    20534.398
      16.380      396.100    20509.648    20534.398
      16.480      406.300    20509.648    20534.398
      16.581      386.200    20509.648    20534.398
      16.682      396.100    20509.648    20534.398
      16.783      396.100    20509.648    20534.398
      16.884      386.200    20509.648    20534.398
      16.985      396.100    20509.648    20534.398
      17.086      396.100    20509.648    20534.398
      17.187      386.200    20509.648    20534.398
      17.288      396.100    20509.648    20534.398
      17.389      406.000    20509.648    20534.398
      17.490      396.100    20509.648    20534.398
      17.591      396.100    20509.648    20534.398
      17.692      386.200    20509.648    20534.398
      17.793      406.000    20509.648    20534.398
      17.894      396.100    20509.648    20534.398
