# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.016        0.000      353.926    12294.652
       0.117       59.000      589.926    12294.652
       0.219        0.000      589.926    12294.652
       0.321       98.800      895.926    12294.652
       0.422      246.300     1767.926    12294.652
       0.524        0.000     1767.926    12294.652
       0.625        0.000     1767.926    12294.652
       0.727        0.000     1767.926    12294.652
       0.829      285.900     2707.926    12294.652
       0.930      157.500     3273.926    12294.652
       1.032        0.000     3273.926    12294.652
       1.133        0.000     3273.926    12294.652
       1.235       39.400     3435.926    12294.652
       1.336      364.600     4697.926    12294.652
       1.438        0.000     4697.926    12294.652
       1.539        0.000     4697.926    12294.652
       1.641        0.000     4697.926    12294.652
       1.743      255.200     5565.926    12294.652
       1.844      285.400     6557.926    12294.652
       1.946        0.000     6557.926    12294.652
       2.047        0.000     6557.926    12294.652
       2.149        0.000     6557.926    12294.652
       2.250      276.500     7565.926    12294.652
       2.352       49.200     7709.926    12294.652
       2.454        0.000     7709.926    12294.652
       2.555        0.000     7709.926    12294.652
       2.656      118.500     8093.926    12294.652
       2.758      404.400     9525.926    12294.652
       2.859        0.000     9527.926    12294.652
       2.961        0.000     9527.926    12294.652
       3.062        0.000     9527.926    12294.652
       3.163      167.900    10051.926    12294.652
       3.265      157.300    10639.926    12294.652
       3.367        0.000    10639.926    12294.652
       3.468        0.000    10639.926    12294.652
       3.569        0.000    10639.926    12294.652
       3.671      375.400    11939.926    12294.652
       3.772       98.300    12183.668    12294.652
       3.874        0.000    12183.668    12294.652
       3.975        0.000    12183.668    12294.652
       4.077        9.800    12207.668    12294.652
       4.179      276.200    12269.668    12294.652
       4.281        0.000    12269.668    12294.652
       4.382        0.000    12269.668    12294.652
       4.484      247.300    12269.668    12294.652
       4.585      286.300    12269.668    12294.652
       4.686        0.000    12269.668    12294.652
       4.787        0.000    12269.668    12294.652
       4.889        0.000    12269.668    12294.652
       4.990        0.000    12269.668    12294.652
       5.092      296.600    12269.668    12294.652
       5.193       39.500    12269.668    12294.652
       5.294        0.000    12269.668    12294.652
       5.396      118.600    12269.668    12294.652
       5.497      395.700    12269.668    12294.652
       5.598        9.900    12269.668    12294.652
       5.699        0.000    12269.668    12294.652
       5.801        0.000    12269.668    12294.652
