# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.014        0.000        0.816    24654.270
       0.115      316.500     1012.582    24654.270
       0.216      395.200     2456.582    24654.270
       0.317      395.200     3890.582    24654.270
       0.419      405.200     5334.582    24654.270
       0.520      395.400     6780.582    24654.270
       0.621      385.500     8228.582    24654.270
       0.722      415.000     9660.582    24654.270
       0.823      395.400    11106.582    24654.270
       0.925      395.300    12552.582    24654.270
       1.026      395.400    13996.582    24654.270
       1.127      405.300    15442.582    24654.270
       1.228      395.400    16888.582    24654.270
       1.329      395.400    18334.582    24654.270
       1.430      405.300    19768.582    24654.270
       1.532      395.300    21214.582    24654.270
       1.633      395.300    22662.582    24654.270
       1.734      394.400    24061.445    24654.270
       1.835      266.900    24629.445    24654.270
       1.936      396.200    24629.445    24654.270
       2.037      396.200    24629.445    24654.270
       2.138      385.900    24629.445    24654.270
       2.239      396.200    24629.445    24654.270
       2.340      396.200    24629.445    24654.270
       2.441      396.300    24629.445    24654.270
       2.542      416.100    24629.445    24654.270
       2.643      396.200    24629.445    24654.270
       2.744      396.300    24629.445    24654.270
       2.845      396.300    24629.445    24654.270
       2.946      386.300    24629.445    24654.270
       3.047      396.300    24629.445    24654.270
       3.148      396.300    24629.445    24654.270
       3.249      396.300    24629.445    24654.270
       3.350      406.500    24629.445    24654.270
       3.451      396.300    24629.445    24654.270
       3.552      396.300    24629.445    24654.270
       3.653      396.200    24629.445    24654.270
       3.753      396.300    24629.445    24654.270
       3.854      396.200    24629.445    24654.270
       3.955      396.300    24629.445    24654.270
       4.056      396.300    24629.445    24654.270
       4.157      396.300    24629.445    24654.270
       4.258      406.200    24629.445    24654.270
       4.359      396.300    24629.445    24654.270
       4.460      386.400    24629.445    24654.270
       4.561      396.300    24629.445    24654.270
       4.662      405.800    24629.445    24654.270
       4.763      376.500    24629.445    24654.270
       4.864      396.200    24629.445    24654.270
       4.965      396.300    24629.445    24654.270
       5.066      406.100    24629.445    24654.270
       5.167      396.300    24629.445    24654.270
       5.268      396.200    24629.445    24654.270
       5.369      386.400    24629.445    24654.270
       5.470      406.200    24629.445    24654.270
       5.571      396.300    24629.445    24654.270
       5.672      396.200    24629.445    24654.270
       5.772      396.300    24629.445    24654.270
       5.873      396.300    24629.445    24654.270
       5.974      406.100    24629.445    24654.270
       6.075      396.300    24629.445    24654.270
       6.176      396.300    24629.445    24654.270
       6.277      386.400    24629.445    24654.270
       6.378      406.100    24629.445    24654.270
       6.479      396.300    24629.445    24654.270
       6.580      396.200    24629.445    24654.270
       6.681      376.300    24629.445    24654.270
       6.782      406.100    24629.445    24654.270
       6.883      396.300    24629.445    24654.270
       6.984      396.300    24629.445    24654.270
       7.085      396.300    24629.445    24654.270
       7.186      406.100    24629.445    24654.270
       7.287      386.300    24629.445    24654.270
       7.388      396.300    24629.445    24654.270
       7.489      396.300    24629.445    24654.270
       7.589      396.300    24629.445    24654.270
       7.690      406.000    24629.445    24654.270
       7.791      386.200    24629.445    24654.270
       7.892      396.200    24629.445    24654.270
       7.993      396.300    24629.445    24654.270
       8.094      406.200    24629.445    24654.270
       8.195      386.400    24629.445    24654.270
       8.296      396.300    24629.445    24654.270
       8.397      396.200    24629.445    24654.270
       8.498      406.200    24629.445    24654.270
       8.599      386.400    24629.461    24654.270
       8.700      396.200    24629.461    24654.270
       8.801      396.300    24629.461    24654.270
       8.902      406.200    24629.461    24654.270
       9.005      387.600    24629.461    24654.270
       9.106      386.300    24629.461    24654.270
       9.207      396.300    24629.461    24654.270
       9.308      396.300    24629.461    24654.270
       9.409      396.300    24629.461    24654.270
       9.510      416.200    24629.461    24654.270
       9.611      396.100    24629.461    24654.270
       9.712      386.300    24629.461    24654.270
       9.813      396.300    24629.461    24654.270
       9.914      396.300    24629.461    24654.270
      10.014      396.300    24629.461    24654.270
      10.115      386.400    24629.461    24654.270
      10.216      396.300    24629.461    24654.270
      10.317      396.300    24629.461    24654.270
      10.418      416.100    24629.461    24654.270
      10.519      376.500    24629.461    24654.270
      10.620      396.300    24629.461    24654.270
      10.721      396.200    24629.461    24654.270
      10.822      406.100    24629.461    24654.270
      10.923      396.200    24629.461    24654.270
      11.024      376.400    24629.461    24654.270
      11.125      396.300    24629.461    24654.270
      11.226      406.400    24629.461    24654.270
      11.327      396.300    24629.461    24654.270
      11.428      396.300    24629.461    24654.270
      11.529      396.100    24629.461    24654.270
      11.629      386.400    24629.461    24654.270
      11.730      406.100    24629.461    24654.270
      11.831      396.300    24629.461    24654.270
      11.932      396.300    24629.461    24654.270
      12.033      386.400    24629.461    24654.270
      12.134      406.000    24629.461    24654.270
      12.235      396.300    24629.461    24654.270
      12.336      386.400    24629.461    24654.270
      12.437      396.300    24629.461    24654.270
      12.538      406.100    24629.461    24654.270
      12.639      396.200    24629.461    24654.270
      12.740      396.300    24629.461    24654.270
      12.841      396.300    24629.461    24654.270
      12.942      396.600    24629.461    24654.270
      13.043      396.300    24629.461    24654.270
      13.144      396.300    24629.461    24654.270
      13.245      396.300    24629.461    24654.270
      13.345      396.300    24629.461    24654.270
      13.446      396.300    24629.461    24654.270
      13.547      396.300    24629.461    24654.270
      13.648      396.200    24629.461    24654.270
      13.749      396.300    24629.461    24654.270
      13.850      396.100    24629.461    24654.270
      13.951      396.300    24629.461    24654.270
      14.052      396.300    24629.461    24654.270
      14.153      396.300    24629.461    24654.270
      14.254      396.200    24629.461    24654.270
      14.355      396.200    24629.461    24654.270
      14.456      396.300    24629.461    24654.270
      14.557      396.300    24629.461    24654.270
      14.658      406.200    24629.461    24654.270
      14.759      396.300    24629.461    24654.270
      14.860      386.400    24629.461    24654.270
      14.961      396.300    24629.461    24654.270
      15.061      396.300    24629.461    24654.270
      15.162      406.200    24629.461    24654.270
      15.263      406.100    24629.461    24654.270
      15.364      376.500    24629.461    24654.270
      15.465      396.300    24629.461    24654.270
      15.566      406.200    24629.461    24654.270
      15.667      396.200    24629.461    24654.270
      15.768      396.300    24629.461    24654.270
      15.869      396.300    24629.461    24654.270
      15.970      406.200    24629.461    24654.270
      16.071      396.300    24629.461    24654.270
      16.172      376.500    24629.461    24654.270
      16.273      396.300    24629.461    24654.270
      16.374      406.200    24629.461    24654.270
      16.475      396.200    24629.461    24654.270
      16.576      386.300    24629.461    24654.270
      16.677      386.300    24629.461    24654.270
      16.777      396.300    24629.461    24654.270
      16.878      406.200    24629.461    24654.270
      16.979      396.300    24629.461    24654.270
      17.080      396.300    24629.461    24654.270
      17.181      396.300    24629.461    24654.270
      17.282      386.300    24629.461    24654.270
      17.383      396.300    24629.461    24654.270
      17.484      396.300    24629.461    24654.270
      17.585      396.300    24629.461    24654.270
      17.686      406.100    24629.461    24654.270
      17.787      396.300    24629.461    24654.270
      17.888      396.300    24629.461    24654.270
      17.989      396.300    24629.461    24654.270
      18.090      386.400    24629.461    24654.270
      18.191      396.300    24629.461    24654.270
      18.292      396.300    24629.461    24654.270
      18.393      396.300    24629.461    24654.270
      18.493      396.300    24629.461    24654.270
      18.594      396.300    24629.461    24654.270
      18.695      396.200    24629.461    24654.270
      18.796      396.300    24629.461    24654.270
      18.897      406.200    24629.461    24654.270
      18.998      406.200    24629.461    24654.270
      19.099      396.300    24629.461    24654.270
      19.200      386.400    24629.461    24654.270
      19.301      396.300    24629.461    24654.270
      19.402      406.200    24629.461    24654.270
      19.503      386.300    24629.461    24654.270
      19.604      386.100    24629.461    24654.270
      19.705      396.200    24629.461    24654.270
      19.806      406.300    24629.461    24654.270
      19.907      396.300    24629.461    24654.270
      20.008      386.400    24629.461    24654.270
      20.108      386.400    24629.461    24654.270
      20.209      396.300    24629.461    24654.270
      20.310      416.100    24629.461    24654.270
      20.411      386.400    24629.461    24654.270
      20.512      386.400    24629.461    24654.270
      20.613      396.300    24629.461    24654.270
      20.714      396.200    24629.461    24654.270
      20.815      396.300    24629.461    24654.270
      20.916      396.300    24629.461    24654.270
      21.017      396.300    24629.461    24654.270
      21.118      406.500    24629.461    24654.270
      21.219      396.300    24629.461    24654.270
      21.320      396.300    24629.461    24654.270
      21.420      386.400    24629.461    24654.270
      21.521      396.100    24629.461    24654.270
      21.622      406.200    24629.461    24654.270
      21.723      386.300    24629.461    24654.270
      21.824      386.400    24629.461    24654.270
      21.925      396.300    24629.461    24654.270
      22.026      406.100    24629.461    24654.270
      22.127      396.300    24629.461    24654.270
      22.228      396.300    24629.461    24654.270
      22.329      396.300    24629.461    24654.270
      22.430      396.300    24629.461    24654.270
      22.531      396.300    24629.461    24654.270
      22.632      396.300    24629.461    24654.270
      22.733      396.300    24629.461    24654.270
      22.834      406.200    24629.461    24654.270
      22.935      376.500    24629.461    24654.270
      23.035      396.300    24629.461    24654.270
      23.136      396.300    24629.461    24654.270
      23.237      396.300    24629.461    24654.270
      23.338      396.300    24629.461    24654.270
      23.439      396.100    24629.461    24654.270
      23.540      396.300    24629.461    24654.270
      23.641      396.300    24629.461    24654.270
      23.742      396.300    24629.461    24654.270
      23.843      396.300    24629.461    24654.270
      23.944      396.300    24629.461    24654.270
      24.045      396.300    24629.461    24654.270
      24.146      396.500    24629.461    24654.270
      24.247      386.400    24629.461    24654.270
      24.348      396.300    24629.461    24654.270
      24.449      396.200    24629.461    24654.270
      24.549      396.300    24629.461    24654.270
      24.650      405.900    24629.461    24654.270
      24.751      396.300    24629.461    24654.270
      24.852      386.400    24629.461    24654.270
      24.953      396.300    24629.461    24654.270
      25.054      396.200    24629.461    24654.270
      25.155      396.300    24629.461    24654.270
      25.256      386.400    24629.461    24654.270
      25.357      396.300    24629.461    24654.270
      25.458      406.200    24629.461    24654.270
      25.559      396.300    24629.461    24654.270
      25.660      376.400    24629.461    24654.270
      25.761      396.300    24629.461    24654.270
      25.862      396.500    24629.461    24654.270
      25.963      396.200    24629.461    24654.270
      26.064      396.300    24629.461    24654.270
      26.165      386.400    24629.461    24654.270
      26.265      396.300    24629.461    24654.270
      26.366      406.200    24629.461    24654.270
      26.467      396.300    24629.461    24654.270
      26.568      396.100    24629.461    24654.270
      26.669      396.200    24629.461    24654.270
      26.770      396.200    24629.461    24654.270
      26.871      396.300    24629.461    24654.270
      26.972      396.300    24629.461    24654.270
      27.073      396.300    24629.461    24654.270
      27.174      396.000    24629.461    24654.270
      27.275      396.300    24629.461    24654.270
      27.376      396.300    24629.461    24654.270
      27.477      386.400    24629.461    24654.270
      27.578      406.200    24629.461    24654.270
      27.679      396.200    24629.461    24654.270
      27.780      386.400    24629.461    24654.270
      27.881      396.300    24629.461    24654.270
      27.982      406.200    24629.461    24654.270
      28.083      376.500    24629.461    24654.270
      28.183      396.300    24629.461    24654.270
      28.284      396.300    24629.461    24654.270
      28.385      396.300    24629.461    24654.270
      28.486      406.200    24629.461    24654.270
      28.587      376.500    24629.461    24654.270
      28.688      396.200    24629.461    24654.270
      28.789      396.300    24629.461    24654.270
      28.890      406.100    24629.461    24654.270
      28.991      386.400    24629.461    24654.270
      29.092      396.300    24629.461    24654.270
      29.193      396.300    24629.461    24654.270
      29.294      406.200    24629.461    24654.270
      29.395      376.500    24629.461    24654.270
      29.496      396.300    24629.461    24654.270
      29.597      396.300    24629.461    24654.270
      29.698      406.100    24629.461    24654.270
      29.799      396.100    24629.461    24654.270
      29.900      396.300    24629.461    24654.270
      30.000      386.400    24629.461    24654.270
      30.101      386.400    24629.461    24654.270
      30.202      416.000    24629.461    24654.270
