# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.001        0.000        2.754    21526.883
       0.102        0.000        2.754    21526.883
       0.204        0.000        2.754    21526.883
       0.306        0.000        2.754    21526.883
       0.407        0.000        2.754    21526.883
       0.509        0.000        2.754    21526.883
       0.610        0.000        2.754    21526.883
       0.712        0.000        2.754    21526.883
       0.813        0.000        2.754    21526.883
       0.968      621.900        2.754    21526.883
       1.069      256.000        2.754    21526.883
       1.171        0.000        2.754    21526.883
       1.272        0.000        2.754    21526.883
       1.373        0.000        2.754    21526.883
       1.475        0.000        2.754    21526.883
       1.576        0.000        2.754    21526.883
       1.678        0.000        2.754    21526.883
       1.779        0.000        2.754    21526.883
       1.881        0.000        2.754    21526.883
       2.168      337.600        2.754    21526.883
       2.270        0.000        2.754    21526.883
       2.371        0.000        2.754    21526.883
       2.473        0.000        2.754    21526.883
       2.574        0.000        2.754    21526.883
       2.676        0.000        2.754    21526.883
       2.778        0.000        2.754    21526.883
       2.879        0.000        2.754    21526.883
       3.068      380.000        2.754    21526.883
       3.170        0.000        2.754    21526.883
       3.272        0.000        2.754    21526.883
       3.373        0.000        2.754    21526.883
       3.475        0.000        2.754    21526.883
       3.576        0.000        2.754    21526.883
       3.678        0.000        2.754    21526.883
       3.779        0.000        2.754    21526.883
       3.881        0.000        2.754    21526.883
       4.072      533.000        2.754    21526.883
       4.268       81.500        2.754    21526.883
       4.370        0.000        2.754    21526.883
       4.471        0.000        2.754    21526.883
       4.573        0.000        2.754    21526.883
       4.675        0.000        2.754    21526.883
       4.776        0.000        2.754    21526.883
       4.878        0.000        2.754    21526.883
       4.979        0.000        2.754    21526.883
       5.081        0.000        2.754    21526.883
       5.268      480.200        2.754    21526.883
       5.370      422.300        2.754    21526.883
       5.472        0.000        2.754    21526.883
       5.574        0.000        2.754    21526.883
       5.675        0.000        2.754    21526.883
       5.776        0.000        2.754    21526.883
       5.878        0.000        2.754    21526.883
       5.979        0.000        2.754    21526.883
       6.081        0.000        2.754    21526.883
       6.183        0.000        2.754    21526.883
       6.568      516.700      294.754    21526.883
       6.670        9.800      296.754    21526.883
       6.771        0.000      296.754    21526.883
       6.873        0.000      296.754    21526.883
       6.974        0.000      296.754    21526.883
       7.076        0.000      296.754    21526.883
       7.178        0.000      296.754    21526.883
       7.280        0.000      296.754    21526.883
       7.381        0.000      296.754    21526.883
       7.668      561.000     2095.520    21526.883
       7.770        9.800     2121.520    21526.883
       7.872        0.000     2121.520    21526.883
       7.973        0.000     2121.520    21526.883
       8.075        0.000     2121.520    21526.883
       8.177        0.000     2121.520    21526.883
       8.278        0.000     2121.520    21526.883
       8.380        0.000     2121.520    21526.883
       8.481        0.000     2121.520    21526.883
       8.583        0.000     2121.520    21526.883
       8.684      845.300     2977.520    21526.883
       9.068      247.600     4171.520    21526.883
       9.170        0.000     4171.520    21526.883
       9.272        0.000     4171.520    21526.883
       9.373        0.000     4171.520    21526.883
       9.474        0.000     4171.520    21526.883
       9.576        0.000     4171.520    21526.883
       9.678        0.000     4171.520    21526.883
       9.779        0.000     4171.520    21526.883
       9.881        0.000     4171.520    21526.883
       9.983      768.900     4931.520    21526.883
      10.268      518.300     6433.520    21526.883
      10.370      186.200     6945.520    21526.883
      10.575      268.100     7603.520    21526.883
      10.677        0.000     7603.520    21526.883
      10.778        0.000     7603.520    21526.883
      10.880        0.000     7603.520    21526.883
      10.982        0.000     7603.520    21526.883
      11.083        0.000     7603.520    21526.883
      11.184        0.000     7603.520    21526.883
      11.286        0.000     7603.520    21526.883
      11.388        0.000     7603.520    21526.883
      11.489      808.100     8467.520    21526.883
      11.769      371.800     9733.520    21526.883
      11.871       19.600     9777.520    21526.883
      11.972        0.000     9777.520    21526.883
      12.074        0.000     9777.520    21526.883
      12.175        0.000     9777.520    21526.883
      12.277        0.000     9777.520    21526.883
      12.378        0.000     9777.520    21526.883
      12.480        0.000     9777.520    21526.883
      12.582        0.000     9777.520    21526.883
      12.684        0.000     9777.520    21526.883
      12.868      433.300    10611.520    21526.883
      12.971      726.700    11381.520    21526.883
      13.073        0.000    11397.520    21526.883
      13.175        0.000    11397.520    21526.883
      13.276        0.000    11397.520    21526.883
      13.378        0.000    11397.520    21526.883
      13.480        0.000    11397.520    21526.883
      13.581        0.000    11397.520    21526.883
      13.683        0.000    11397.520    21526.883
      13.785        0.000    11397.520    21526.883
      13.887        0.000    11397.520    21526.883
      14.068      527.300    12341.520    21526.883
      14.268      719.300    13937.699    21526.883
      14.376        0.000    13941.699    21526.883
      14.477        0.000    13941.699    21526.883
      14.579        0.000    13941.699    21526.883
      14.681        0.000    13941.699    21526.883
      14.782        0.000    13941.699    21526.883
      14.884        0.000    13941.699    21526.883
      14.985        0.000    13941.699    21526.883
      15.087        0.000    13941.699    21526.883
