# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.201        0.000        2.777    29766.629
       0.399      408.700        2.777    29766.629
       0.600      489.200      508.777    29766.629
       0.899      457.600     3205.285    29766.629
       1.102      330.300     4013.285    29766.629
       1.302      400.900     5259.285    29766.629
       1.501      727.700     6613.285    29766.629
       1.700      336.700     7611.285    29766.629
       1.900      746.000     9085.285    29766.629
       2.100      434.500    10127.285    29766.629
       2.400      447.400    11929.336    29766.629
       2.600      344.300    13059.336    29766.629
       2.900      470.600    14703.336    29766.629
       3.200      542.600    16517.336    29766.629
       3.400      752.000    18035.336    29766.629
       3.600      428.600    19247.336    29766.629
       3.800      450.900    20375.336    29766.629
       4.000      449.800    21385.336    29766.629
       4.102      489.900    22295.664    29766.629
       4.204     1105.700    23246.438    29766.629
       4.400      546.900    24336.438    29766.629
       4.502      127.700    24748.438    29766.629
       4.604      677.900    25436.438    29766.629
       4.800      300.200    26206.438    29766.629
       4.902      383.100    26806.438    29766.629
       5.003      550.900    27286.438    29766.629
       5.200      290.500    27894.438    29766.629
       5.301      385.600    28308.438    29766.629
       5.402      335.600    28646.438    29766.629
       5.699      516.500    28750.438    29766.629
       5.999      448.900    28750.438    29766.629
       6.199      425.600    28750.438    29766.629
       6.301      433.900    28750.438    29766.629
       6.402      355.100    28750.438    29766.629
       6.504      543.200    28750.438    29766.629
       6.605      385.400    28750.438    29766.629
       6.706      345.900    28750.438    29766.629
       6.999      617.800    28750.438    29766.629
       7.302      433.100    28750.438    29766.629
       7.500      743.200    28750.438    29766.629
       7.799      567.600    28750.438    29766.629
       7.902      480.800    28750.438    29766.629
       8.100      529.100    28750.438    29766.629
       8.300      320.700    28750.438    29766.629
       8.401      315.900    28750.438    29766.629
       8.502      395.400    28750.438    29766.629
       8.603      966.800    28750.438    29766.629
       8.899      429.300    28750.438    29766.629
       9.299      467.200    28750.438    29766.629
       9.599      384.300    28750.438    29766.629
       9.799      390.600    28750.438    29766.629
       9.901      383.100    28750.438    29766.629
      10.002      365.800    28750.438    29766.629
      10.104      542.400    28750.438    29766.629
      10.205      346.300    28750.438    29766.629
      10.306      296.700    28750.438    29766.629
      10.407      267.100    28750.438    29766.629
      10.599      762.700    28750.438    29766.629
      10.799      527.800    28750.438    29766.629
      11.099      748.400    28750.438    29766.629
      11.299      327.100    28750.438    29766.629
      11.599      488.800    28750.438    29766.629
      11.799      405.600    28750.438    29766.629
      11.999      436.600    28750.438    29766.629
      12.201      443.300    28750.438    29766.629
      12.302      345.600    28750.438    29766.629
      12.404      550.600    28750.438    29766.629
      12.505      355.600    28750.438    29766.629
      12.606      295.800    28750.438    29766.629
      12.799      740.500    28750.438    29766.629
      12.999      725.300    28750.438    29766.629
      13.199      434.700    28750.438    29766.629
      13.399      514.000    28750.438    29766.629
      13.699      472.000    28750.438    29766.629
      14.102      476.600    28750.438    29766.629
      14.301      718.000    28750.438    29766.629
      14.403      157.800    28750.438    29766.629
      14.504      630.900    28750.438    29766.629
      14.605      356.000    28750.438    29766.629
      14.800      282.700    28750.438    29766.629
      14.999      425.600    28750.438    29766.629
      15.599      460.100    28750.438    29766.629
      15.999      450.100    28750.438    29766.629
      16.201      517.300    28750.438    29766.629
      16.303      326.200    28750.438    29766.629
      16.404      570.700    28750.438    29766.629
      16.506      385.500    28750.438    29766.629
      16.699      262.800    28750.438    29766.629
      16.899      715.300    28750.438    29766.629
      17.099      429.500    28750.438    29766.629
      17.299      766.300    28750.438    29766.629
      17.401      108.200    28750.438    29766.629
      17.599      735.600    28750.438    29766.629
      17.799      450.600    28750.438    29766.629
      18.201      384.300    28750.438    29766.629
      18.302      365.400    28750.438    29766.629
      18.403      542.300    28750.438    29766.629
      18.505      247.000    28750.438    29766.629
      18.699      536.000    28750.438    29766.629
      19.099      733.100    28750.438    29766.629
      19.299      329.600    28750.438    29766.629
      19.499      551.700    28750.438    29766.629
      19.702      504.300    28750.438    29766.629
      19.900      511.200    28750.438    29766.629
      20.001      247.000    28750.438    29766.629
      20.102      444.000    28750.438    29766.629
      20.203      534.200    28750.438    29766.629
      20.304      376.000    28750.438    29766.629
      20.406      355.900    28750.438    29766.629
      20.507      375.700    28750.438    29766.629
      20.608      346.100    28750.438    29766.629
      20.799      349.500    28750.438    29766.629
      20.999      714.800    28750.438    29766.629
      21.199      435.100    28750.438    29766.629
      21.399      554.000    28750.438    29766.629
      21.899      407.200    28750.438    29766.629
      22.099      425.100    28750.438    29766.629
      22.201      687.700    28750.438    29766.629
      22.302      227.300    28750.438    29766.629
      22.404      612.400    28750.438    29766.629
      22.505      375.400    28750.438    29766.629
      22.700      307.600    28750.438    29766.629
      22.801      315.900    28750.438    29766.629
      22.902      434.500    28750.438    29766.629
      23.004      404.800    28750.438    29766.629
      23.199      429.400    28750.438    29766.629
      23.399      518.200    28750.438    29766.629
      23.800      447.500    28750.438    29766.629
      23.999      746.800    28750.438    29766.629
      24.103      687.900    28750.438    29766.629
      24.204      776.800    28750.438    29766.629
      24.499      301.700    28750.438    29766.629
      24.601      414.500    28750.438    29766.629
      24.702      336.100    28750.438    29766.629
      24.803      741.400    28750.438    29766.629
      25.199      380.500    28750.438    29766.629
      25.400      525.400    28750.438    29766.629
      25.501      147.700    28750.438    29766.629
      26.000      491.200    28750.438    29766.629
      26.102      668.700    28750.438    29766.629
      26.203      207.600    28750.438    29766.629
      26.304      602.400    28750.438    29766.629
      26.405      355.800    28750.438    29766.629
      26.507      405.200    28750.438    29766.629
      26.608      633.000    28750.438    29766.629
      26.800      207.700    28750.438    29766.629
      27.000      751.400    28750.438    29766.629
      27.200      394.800    28750.438    29766.629
      27.400      488.300    28750.438    29766.629
      27.600      707.900    28750.438    29766.629
      27.799      544.800    28750.438    29766.629
      28.002      725.300    28750.438    29766.629
      28.300      343.200    28750.438    29766.629
      28.500      394.500    28750.438    29766.629
      28.601      355.600    28750.438    29766.629
      28.702      355.700    28750.438    29766.629
      28.899      420.400    28750.438    29766.629
      29.300      483.300    28750.438    29766.629
      29.500      354.400    28750.438    29766.629
      29.799      737.600    28750.438    29766.629
