# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.015        0.000     1516.379     8174.777
       0.117      404.500     2954.379     8174.777
       0.218      395.400     4376.379     8174.777
       0.319      395.400     5796.379     8174.777
       0.420      395.400     7232.379     8174.777
       0.521      306.500     8149.816     8174.777
       0.622      405.500     8149.816     8174.777
       0.723      395.800     8149.816     8174.777
       0.824      395.900     8149.816     8174.777
       0.925      395.900     8149.816     8174.777
       1.027      405.700     8149.816     8174.777
       1.128      395.900     8149.816     8174.777
       1.229      385.900     8149.816     8174.777
       1.330      395.900     8149.816     8174.777
       1.431      405.800     8149.816     8174.777
       1.532      395.900     8149.816     8174.777
       1.633      395.900     8149.816     8174.777
       1.734      396.000     8150.074     8174.777
       1.835      415.700     8150.074     8174.777
       1.936      396.000     8150.074     8174.777
       2.037      395.900     8150.074     8174.777
       2.138      396.000     8150.074     8174.777
       2.239      405.700     8150.074     8174.777
       2.340      395.900     8150.074     8174.777
       2.441      395.900     8150.074     8174.777
       2.542      396.000     8150.074     8174.777
       2.643      405.800     8150.074     8174.777
       2.744      395.900     8150.074     8174.777
       2.845      396.000     8150.074     8174.777
       2.946      395.900     8150.074     8174.777
       3.047      405.800     8150.074     8174.777
       3.148      395.900     8150.074     8174.777
       3.249      396.000     8150.074     8174.777
       3.350      405.800     8150.074     8174.777
       3.451      395.900     8150.074     8174.777
       3.552      395.900     8150.074     8174.777
       3.653      396.000     8150.074     8174.777
       3.754      396.000     8150.074     8174.777
       3.855      396.000     8150.074     8174.777
       3.956      396.000     8150.074     8174.777
       4.057      396.000     8150.074     8174.777
       4.158      406.000     8150.074     8174.777
       4.259      396.000     8150.074     8174.777
       4.360      396.000     8150.074     8174.777
       4.461      396.000     8150.074     8174.777
       4.562      416.000     8150.074     8174.777
       4.663      396.000     8150.074     8174.777
       4.764      396.000     8150.074     8174.777
       4.865      396.000     8150.074     8174.777
       4.966      396.200     8150.074     8174.777
       5.067      396.000     8150.074     8174.777
       5.169      391.300     8150.074     8174.777
       5.271      414.100     8150.074     8174.777
       5.372      396.000     8150.074     8174.777
       5.473      395.900     8150.074     8174.777
       5.574      396.000     8150.074     8174.777
       5.675      405.900     8150.074     8174.777
       5.776      396.000     8150.074     8174.777
       5.877      396.000     8150.074     8174.777
       5.978      396.000     8150.074     8174.777
       6.079      405.800     8150.074     8174.777
       6.180      395.900     8150.074     8174.777
       6.281      396.000     8150.074     8174.777
       6.382      396.000     8150.074     8174.777
       6.483      405.900     8150.074     8174.777
       6.584      396.000     8150.074     8174.777
       6.685      396.000     8150.074     8174.777
       6.786      396.000     8150.074     8174.777
       6.887      405.800     8150.074     8174.777
       6.988      396.000     8150.074     8174.777
       7.089      396.000     8150.074     8174.777
       7.190      405.800     8150.074     8174.777
       7.291      396.100     8150.074     8174.777
       7.392      396.000     8150.074     8174.777
       7.493      396.000     8150.074     8174.777
       7.594      405.900     8150.074     8174.777
       7.695      396.000     8150.074     8174.777
       7.796      396.000     8150.074     8174.777
       7.897      396.000     8150.074     8174.777
       7.998      405.900     8150.074     8174.777
       8.099      396.000     8150.074     8174.777
       8.200      396.000     8150.074     8174.777
       8.301      396.100     8150.074     8174.777
       8.402      405.900     8150.074     8174.777
       8.503      396.000     8150.074     8174.777
       8.604      396.000     8150.074     8174.777
       8.705      396.000     8150.074     8174.777
       8.806      406.000     8150.074     8174.777
       8.907      396.000     8150.074     8174.777
       9.008      396.100     8150.074     8174.777
       9.109      396.000     8150.074     8174.777
       9.210      405.800     8150.074     8174.777
       9.311      396.000     8150.074     8174.777
       9.412      396.000     8150.074     8174.777
       9.513      396.000     8150.074     8174.777
       9.614      406.100     8150.074     8174.777
       9.715      396.100     8150.074     8174.777
       9.816      396.100     8150.074     8174.777
       9.917      396.100     8150.074     8174.777
      10.018      415.800     8150.074     8174.777
      10.119      386.100     8150.074     8174.777
      10.220      395.900     8150.074     8174.777
      10.321      396.000     8150.074     8174.777
      10.422      416.000     8150.074     8174.777
      10.523      396.000     8150.074     8174.777
      10.624      396.100     8150.074     8174.777
      10.725      396.100     8150.074     8174.777
      10.826      406.000     8150.074     8174.777
      10.927      386.200     8150.074     8174.777
      11.028      396.000     8150.074     8174.777
      11.129      396.000     8150.074     8174.777
      11.230      415.800     8150.074     8174.777
      11.331      396.100     8150.074     8174.777
      11.432      396.100     8150.074     8174.777
      11.533      396.100     8150.074     8174.777
      11.634      405.900     8150.074     8174.777
      11.735      396.000     8150.074     8174.777
      11.836      396.000     8150.074     8174.777
      11.937      396.100     8150.074     8174.777
      12.038      406.000     8150.074     8174.777
      12.139      396.000     8150.074     8174.777
      12.240      396.100     8150.074     8174.777
      12.341      396.100     8150.074     8174.777
      12.442      406.000     8150.074     8174.777
      12.543      396.000     8150.074     8174.777
      12.644      396.000     8150.074     8174.777
      12.745      396.100     8150.074     8174.777
      12.846      405.900     8150.074     8174.777
      12.947      396.100     8150.074     8174.777
      13.048      396.100     8150.074     8174.777
      13.149      227.000     8150.074     8174.777
      13.251      108.300     8150.074     8174.777
      13.352       98.600     8150.074     8174.777
      13.454       98.800     8150.074     8174.777
      13.555       98.700     8150.074     8174.777
      13.656       98.700     8150.074     8174.777
      13.758       98.200     8150.074     8174.777
      13.860       98.500     8150.074     8174.777
      13.961       98.800     8150.074     8174.777
      14.062      108.500     8150.074     8174.777
