# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.001        0.000      624.973    24654.270
       0.102      386.000     1872.973    24654.270
       0.203      395.900     3130.973    24654.270
       0.304      385.900     4394.973    24654.270
       0.405      425.500     5650.973    24654.270
       0.506      386.000     6910.973    24654.270
       0.607      386.000     8184.973    24654.270
       0.708      415.800     9494.973    24654.270
       0.809      395.800    10860.973    24654.270
       0.910      396.000    12236.973    24654.270
       1.011      386.100    13610.973    24654.270
       1.112      415.700    14986.973    24654.270
       1.213      396.100    16360.973    24654.270
       1.314      395.900    17736.973    24654.270
       1.415      396.100    19126.973    24654.270
       1.516      405.800    20534.973    24654.270
       1.617      405.900    21940.973    24654.270
       1.718      386.100    23352.973    24654.270
       1.819      356.400    24527.316    24654.270
       1.920      376.200    24629.316    24654.270
       2.021      396.300    24629.316    24654.270
       2.122      356.300    24629.316    24654.270
       2.223      376.700    24629.316    24654.270
       2.324      386.800    24629.316    24654.270
       2.425      406.700    24629.316    24654.270
       2.525      406.700    24629.316    24654.270
       2.626      168.300    24629.316    24654.270
       2.727       99.300    24629.316    24654.270
       2.828      416.700    24629.316    24654.270
       2.929      396.800    24629.316    24654.270
       3.030      396.900    24629.316    24654.270
       3.130      376.200    24629.316    24654.270
       3.231      346.800    24629.316    24654.270
       3.332      416.600    24629.316    24654.270
       3.433      396.900    24629.316    24654.270
       3.534      396.900    24629.316    24654.270
       3.635      396.900    24629.316    24654.270
       3.735      346.600    24629.316    24654.270
       3.837      227.800    24629.316    24654.270
       3.937      397.100    24629.316    24654.270
       4.038      387.100    24629.316    24654.270
       4.139      397.000    24629.316    24654.270
       4.240      396.900    24629.316    24654.270
       4.340      416.700    24629.316    24654.270
       4.441      316.900    24629.316    24654.270
       4.542      207.600    24629.316    24654.270
       4.644      188.000    24629.316    24654.270
       4.744      406.800    24629.500    24654.270
       4.845      406.900    24629.500    24654.270
       4.946      397.000    24629.500    24654.270
       5.047      356.600    24629.500    24654.270
       5.148      157.900    24629.500    24654.270
       5.249       98.900    24629.500    24654.270
       5.351      316.300    24629.500    24654.270
       5.451      397.000    24629.500    24654.270
       5.552      407.000    24629.500    24654.270
       5.653      407.000    24629.500    24654.270
       5.754      277.300    24629.500    24654.270
       5.855      197.800    24629.500    24654.270
       5.956      237.400    24629.500    24654.270
       6.057      396.800    24629.500    24654.270
       6.158      397.000    24629.500    24654.270
       6.258      387.100    24629.500    24654.270
       6.359      406.900    24629.500    24654.270
       6.460      406.000    24629.500    24654.270
       6.561      256.200    24629.500    24654.270
       6.663       98.900    24629.500    24654.270
       6.763       99.100    24629.500    24654.270
       6.864       99.000    24629.500    24654.270
       6.965       99.000    24629.500    24654.270
       7.067       98.700    24629.500    24654.270
       7.168       98.800    24629.500    24654.270
       7.269      148.400    24629.500    24654.270
       7.370      396.900    24629.500    24654.270
       7.471      397.000    24629.500    24654.270
       7.571      397.000    24629.500    24654.270
       7.672      406.900    24629.500    24654.270
       7.773      397.000    24629.500    24654.270
       7.874      317.100    24629.500    24654.270
       7.975      227.800    24629.500    24654.270
       8.076      217.800    24629.500    24654.270
       8.177      416.700    24629.500    24654.270
       8.277      397.000    24629.500    24654.270
       8.378      397.000    24629.500    24654.270
       8.479      366.200    24629.500    24654.270
       8.580      118.500    24629.500    24654.270
       8.682       98.700    24629.500    24654.270
       8.783      297.000    24629.500    24654.270
       8.884      397.000    24629.500    24654.270
       8.984      406.700    24629.500    24654.270
       9.085      397.000    24629.500    24654.270
       9.186      208.500    24629.500    24654.270
       9.287      396.900    24629.500    24654.270
       9.387      397.000    24629.500    24654.270
       9.488      406.800    24629.500    24654.270
       9.589      397.000    24629.500    24654.270
       9.690      397.100    24629.500    24654.270
       9.790      336.700    24629.500    24654.270
       9.891      118.700    24629.500    24654.270
       9.993       98.800    24629.500    24654.270
      10.094      178.100    24629.500    24654.270
      10.195      397.000    24629.500    24654.270
      10.295      396.900    24629.500    24654.270
      10.396      406.800    24629.500    24654.270
      10.497      396.900    24629.500    24654.270
      10.598      397.000    24629.500    24654.270
      10.699      297.100    24629.500    24654.270
      10.800      197.800    24629.500    24654.270
      10.901      287.800    24629.500    24654.270
      11.001      387.000    24629.500    24654.270
      11.102      397.000    24629.500    24654.270
      11.203      407.000    24629.500    24654.270
      11.304      297.000    24629.500    24654.270
      11.405      108.500    24629.500    24654.270
      11.506       98.800    24629.500    24654.270
      11.607       89.300    24629.500    24654.270
      11.708       99.000    24629.500    24654.270
      11.809       99.000    24629.500    24654.270
      11.910      208.000    24629.500    24654.270
      12.011      397.100    24629.500    24654.270
      12.112      397.000    24629.500    24654.270
      12.212      416.700    24629.500    24654.270
      12.313      227.700    24629.500    24654.270
      12.414      307.100    24629.500    24654.270
      12.515      387.100    24629.500    24654.270
      12.616      416.800    24629.500    24654.270
      12.717      396.900    24629.500    24654.270
      12.817      397.000    24629.500    24654.270
      12.918      366.500    24629.500    24654.270
      13.019      217.900    24629.500    24654.270
      13.120      267.500    24629.500    24654.270
      13.221      397.000    24629.500    24654.270
      13.322      396.900    24629.500    24654.270
      13.423      397.100    24629.500    24654.270
      13.523      397.100    24629.500    24654.270
      13.624      396.200    24629.500    24654.270
      13.725      257.000    24629.500    24654.270
      13.826      397.000    24629.500    24654.270
      13.927      397.000    24629.500    24654.270
      14.028      397.000    24629.500    24654.270
      14.129      297.000    24629.500    24654.270
      14.230       98.800    24629.500    24654.270
      14.331      306.900    24629.500    24654.270
      14.432      396.900    24629.500    24654.270
      14.533      416.700    24629.500    24654.270
      14.633      387.100    24629.500    24654.270
      14.734      148.900    24629.500    24654.270
      14.835      397.000    24629.500    24654.270
      14.936      387.100    24629.500    24654.270
      15.036      426.700    24629.500    24654.270
      15.137      387.100    24629.500    24654.270
      15.238      397.100    24629.500    24654.270
      15.339      277.200    24629.500    24654.270
      15.440      198.100    24629.500    24654.270
      15.541      406.800    24629.500    24654.270
      15.641      397.000    24629.500    24654.270
      15.742      396.900    24629.500    24654.270
      15.843      396.900    24629.500    24654.270
      15.944      397.000    24629.500    24654.270
      16.044      198.000    24629.500    24654.270
      16.146       99.000    24629.500    24654.270
      16.246       99.100    24629.500    24654.270
      16.348      108.300    24629.500    24654.270
      16.449      227.600    24629.500    24654.270
      16.550      397.000    24629.500    24654.270
      16.651      397.100    24629.500    24654.270
      16.752      396.900    24629.500    24654.270
      16.852      367.100    24629.500    24654.270
      16.953      387.100    24629.500    24654.270
      17.054      397.100    24629.500    24654.270
      17.155      397.100    24629.500    24654.270
      17.255      357.300    24629.500    24654.270
      17.356      416.800    24629.500    24654.270
      17.457      397.100    24629.500    24654.270
      17.558      397.100    24629.500    24654.270
      17.658      397.000    24629.500    24654.270
      17.759      386.100    24629.500    24654.270
      17.861      355.600    24629.500    24654.270
      17.961      397.100    24629.500    24654.270
      18.062      397.000    24629.500    24654.270
      18.163      397.000    24629.500    24654.270
      18.264      397.100    24629.500    24654.270
      18.364      357.100    24629.500    24654.270
      18.465      397.000    24629.500    24654.270
      18.566      397.100    24629.500    24654.270
      18.667      397.000    24629.500    24654.270
      18.767      347.400    24629.500    24654.270
      18.868      416.900    24629.500    24654.270
      18.969      397.000    24629.500    24654.270
      19.070      396.900    24629.500    24654.270
      19.170      347.200    24629.500    24654.270
      19.271      397.000    24629.500    24654.270
      19.372      397.100    24629.500    24654.270
      19.473      416.700    24629.500    24654.270
      19.573      397.000    24629.500    24654.270
      19.674      397.000    24629.500    24654.270
      19.775      337.500    24629.500    24654.270
      19.876      397.000    24629.500    24654.270
      19.976      406.700    24629.500    24654.270
      20.077      396.900    24629.500    24654.270
      20.178      397.100    24629.500    24654.270
      20.279      347.300    24629.500    24654.270
      20.380      397.100    24629.500    24654.270
      20.480      406.800    24629.500    24654.270
      20.581      397.000    24629.500    24654.270
      20.682      347.400    24629.500    24654.270
      20.783      397.000    24629.500    24654.270
      20.883      397.000    24629.500    24654.270
      20.984      416.700    24629.500    24654.270
      21.085      347.400    24629.500    24654.270
      21.186      397.000    24629.500    24654.270
      21.286      397.000    24629.500    24654.270
      21.387      397.100    24629.500    24654.270
      21.488      397.000    24629.500    24654.270
      21.589      406.800    24629.500    24654.270
      21.689      347.400    24629.500    24654.270
      21.790      397.000    24629.500    24654.270
      21.891      387.000    24629.500    24654.270
      21.992      397.000    24629.500    24654.270
      22.092      416.700    24629.500    24654.270
      22.193      347.400    24629.500    24654.270
      22.294      397.000    24629.500    24654.270
      22.395      387.100    24629.500    24654.270
      22.495      397.100    24629.500    24654.270
      22.596      367.100    24629.500    24654.270
      22.697      397.000    24629.500    24654.270
      22.798      397.100    24629.500    24654.270
      22.898      397.000    24629.500    24654.270
      22.999      357.400    24629.500    24654.270
      23.100      406.900    24629.500    24654.270
      23.201      396.900    24629.500    24654.270
      23.302      396.800    24629.500    24654.270
      23.402      397.000    24629.500    24654.270
      23.503      397.000    24629.500    24654.270
      23.604      347.400    24629.500    24654.270
      23.705      406.800    24629.500    24654.270
      23.805      397.000    24629.500    24654.270
      23.906      397.000    24629.500    24654.270
      24.007      397.000    24629.500    24654.270
      24.108      347.400    24629.500    24654.270
      24.208      406.800    24629.500    24654.270
      24.309      396.900    24629.500    24654.270
      24.410      397.000    24629.500    24654.270
      24.511      366.300    24629.500    24654.270
      24.612      386.400    24629.500    24654.270
      24.713      406.800    24629.500    24654.270
      24.813      397.000    24629.500    24654.270
      24.914      357.300    24629.500    24654.270
      25.015      397.100    24629.500    24654.270
      25.116      397.100    24629.500    24654.270
      25.216      406.800    24629.500    24654.270
      25.317      396.800    24629.500    24654.270
      25.418      396.900    24629.500    24654.270
      25.519      337.500    24629.500    24654.270
      25.620      397.000    24629.500    24654.270
      25.720      416.800    24629.500    24654.270
      25.821      397.000    24629.500    24654.270
      25.922      397.000    24629.500    24654.270
      26.023      356.500    24629.500    24654.270
      26.124      386.900    24629.500    24654.270
      26.224      416.700    24629.500    24654.270
      26.325      396.800    24629.500    24654.270
      26.426      376.400    24629.500    24654.270
      26.527      366.000    24629.500    24654.270
      26.628      406.900    24629.500    24654.270
      26.729      396.900    24629.500    24654.270
      26.830      376.500    24629.500    24654.270
      26.930      377.200    24629.500    24654.270
      27.031      397.000    24629.500    24654.270
      27.132      406.900    24629.500    24654.270
      27.233      396.900    24629.500    24654.270
      27.333      396.900    24629.500    24654.270
      27.434      347.400    24629.500    24654.270
      27.535      397.000    24629.500    24654.270
      27.636      397.100    24629.500    24654.270
      27.737      406.800    24629.500    24654.270
      27.837      397.000    24629.500    24654.270
      27.938      376.400    24629.500    24654.270
      28.039      356.600    24629.500    24654.270
      28.140      416.600    24629.500    24654.270
      28.241      396.900    24629.500    24654.270
      28.342      387.000    24629.500    24654.270
      28.442      357.300    24629.500    24654.270
      28.543      397.000    24629.500    24654.270
      28.644      397.000    24629.500    24654.270
      28.745      396.800    24629.500    24654.270
      28.845      357.300    24629.500    24654.270
      28.946      397.000    24629.500    24654.270
      29.047      396.900    24629.500    24654.270
      29.148      397.000    24629.500    24654.270
      29.248      406.800    24629.500    24654.270
      29.349      337.400    24629.500    24654.270
      29.450      397.100    24629.500    24654.270
      29.551      397.000    24629.500    24654.270
      29.651      397.000    24629.500    24654.270
      29.752      406.900    24629.500    24654.270
      29.853      397.200    24629.500    24654.270
      29.954      347.300    24629.500    24654.270
      30.054      397.000    24629.500    24654.270
      30.155      397.100    24629.500    24654.270
      30.256      406.900    24629.500    24654.270
      30.357      357.200    24629.500    24654.270
      30.457      397.000    24629.500    24654.270
      30.558      397.000    24629.500    24654.270
      30.659      397.100    24629.500    24654.270
      30.760      357.500    24629.500    24654.270
      30.860      416.600    24629.500    24654.270
      30.961      397.000    24629.500    24654.270
      31.062      387.100    24629.500    24654.270
      31.163      397.000    24629.500    24654.270
      31.263      337.500    24629.500    24654.270
      31.364      416.500    24629.500    24654.270
      31.465      397.000    24629.500    24654.270
      31.566      397.000    24629.500    24654.270
      31.667      397.000    24629.500    24654.270
      31.767      397.000    24629.500    24654.270
      31.868      347.300    24629.500    24654.270
      31.969      396.900    24629.500    24654.270
      32.070      396.900    24629.500    24654.270
      32.170      397.100    24629.500    24654.270
      32.271      357.100    24629.500    24654.270
      32.372      416.900    24629.500    24654.270
      32.473      396.900    24629.500    24654.270
      32.573      387.100    24629.500    24654.270
      32.674      367.300    24629.500    24654.270
      32.775      387.100    24629.500    24654.270
      32.876      397.100    24629.500    24654.270
      32.976      416.700    24629.500    24654.270
      33.077      397.200    24629.500    24654.270
      33.178      327.600    24629.500    24654.270
      33.279      397.000    24629.500    24654.270
      33.379      397.000    24629.500    24654.270
      33.480      416.700    24629.500    24654.270
      33.581      396.900    24629.500    24654.270
      33.682      396.900    24629.500    24654.270
      33.783      337.500    24629.500    24654.270
      33.883      397.000    24629.500    24654.270
      33.984      416.900    24629.500    24654.270
      34.085      387.100    24629.500    24654.270
      34.186      357.300    24629.500    24654.270
      34.286      397.000    24629.500    24654.270
      34.387      397.000    24629.500    24654.270
      34.488      396.900    24629.500    24654.270
      34.589      367.100    24629.500    24654.270
      34.689      397.000    24629.500    24654.270
      34.790      397.000    24629.500    24654.270
