# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.001        0.000      665.418    28774.145
       0.102      158.000     1171.418    28774.145
       0.203        0.000     1171.418    28774.145
       0.304        0.000     1171.418    28774.145
       0.405        0.000     1171.418    28774.145
       0.507      275.900     2011.418    28774.145
       0.608        0.000     2011.418    28774.145
       0.709        0.000     2011.418    28774.145
       0.810        0.000     2011.418    28774.145
       0.912      177.800     2605.418    28774.145
       1.013      364.900     3753.418    28774.145
       1.114        0.000     3753.418    28774.145
       1.215        0.000     3753.418    28774.145
       1.317        0.000     3753.418    28774.145
       1.419      187.700     4383.418    28774.145
       1.520      128.300     4769.418    28774.145
       1.621        0.000     4769.418    28774.145
       1.722        0.000     4769.418    28774.145
       1.823       39.600     4867.418    28774.145
       1.925      395.300     6167.418    28774.145
       2.026       98.600     6479.418    28774.145
       2.127        0.000     6479.418    28774.145
       2.229        0.000     6479.418    28774.145
       2.330       59.300     6679.418    28774.145
       2.431      266.500     7517.418    28774.145
       2.532        0.000     7517.418    28774.145
       2.634        0.000     7517.418    28774.145
       2.735        0.000     7517.418    28774.145
       2.836      296.300     8479.418    28774.145
       2.938      216.900     9191.418    28774.145
       3.039        0.000     9191.418    28774.145
       3.140        0.000     9191.418    28774.145
       3.241        0.000     9191.418    28774.145
       3.342      335.400    10247.418    28774.145
       3.444        0.000    10247.418    28774.145
       3.545        0.000    10247.418    28774.145
       3.646        0.000    10247.418    28774.145
       3.747      158.400    10771.418    28774.145
       3.848      355.100    11913.418    28774.145
       3.950        0.000    11913.418    28774.145
       4.051        0.000    11913.418    28774.145
       4.152        0.000    11913.418    28774.145
       4.254      207.500    12569.418    28774.145
       4.355      118.500    12957.418    28774.145
       4.456        0.000    12957.418    28774.145
       4.557        0.000    12957.418    28774.145
       4.658       29.700    13063.418    28774.145
       4.760      415.000    14373.418    28774.145
       4.861       78.900    14643.418    28774.145
       4.962        0.000    14643.418    28774.145
       5.063        0.000    14643.418    28774.145
       5.165       69.200    14875.418    28774.145
       5.266      266.100    15691.418    28774.145
       5.367        0.000    15691.418    28774.145
       5.469        0.000    15691.418    28774.145
       5.570        0.000    15691.418    28774.145
       5.671      287.000    16667.418    28774.145
       5.772      226.800    17341.418    28774.145
       5.874        0.000    17341.418    28774.145
       5.975        0.000    17341.418    28774.145
       6.076        0.000    17341.418    28774.145
       6.177      325.600    18357.418    28774.145
       6.279        0.000    18357.418    28774.145
       6.380        0.000    18357.418    28774.145
       6.482        0.000    18357.418    28774.145
       6.583      158.100    18897.418    28774.145
       6.684      365.300    19975.418    28774.145
       6.786        0.000    19975.418    28774.145
       6.887        0.000    19975.418    28774.145
       6.988        0.000    19975.418    28774.145
       7.089      197.800    20637.418    28774.145
       7.191      128.200    20985.418    28774.145
       7.293        0.000    20985.418    28774.145
       7.394        0.000    20985.418    28774.145
       7.495       39.500    21121.418    28774.145
       7.597      405.200    22373.418    28774.145
       7.698       79.000    22609.418    28774.145
       7.799        0.000    22609.418    28774.145
       7.900        0.000    22609.418    28774.145
       8.002       79.100    22871.418    28774.145
       8.103      246.500    23627.418    28774.145
       8.204        0.000    23627.418    28774.145
       8.305        0.000    23627.418    28774.145
       8.407        0.000    23627.418    28774.145
       8.508      316.700    24613.418    28774.145
       8.610      207.100    25251.418    28774.145
       8.711        0.000    25251.418    28774.145
       8.813        0.000    25251.418    28774.145
       8.914        0.000    25251.418    28774.145
       9.015      325.800    26297.418    28774.145
       9.116        0.000    26297.418    28774.145
       9.217        0.000    26297.418    28774.145
       9.318        0.000    26297.418    28774.145
       9.420      187.700    26905.418    28774.145
       9.521      335.300    27981.418    28774.145
       9.623        0.000    27981.418    28774.145
       9.724        0.000    27981.418    28774.145
       9.825        0.000    27981.418    28774.145
       9.926      217.100    28703.105    28774.145
      10.027       88.900    28749.105    28774.145
      10.129        0.000    28749.105    28774.145
      10.230        0.000    28749.105    28774.145
      10.331       49.500    28749.105    28774.145
      10.432      406.200    28749.105    28774.145
      10.533       79.100    28749.105    28774.145
      10.634        0.000    28749.105    28774.145
      10.736        0.000    28749.105    28774.145
      10.837       79.200    28749.105    28774.145
      10.938      247.600    28749.105    28774.145
      11.039        0.000    28749.105    28774.145
      11.140        0.000    28749.105    28774.145
      11.241        0.000    28749.105    28774.145
      11.342      307.000    28749.105    28774.145
      11.443      148.600    28749.105    28774.145
      11.544        0.000    28749.105    28774.145
      11.645        0.000    28749.105    28774.145
      11.746        0.000    28749.105    28774.145
      11.848      197.600    28749.105    28774.145
      11.949      227.500    28749.105    28774.145
      12.050        0.000    28749.105    28774.145
      12.151        0.000    28749.105    28774.145
      12.253      346.400    28749.105    28774.145
      12.353       29.700    28749.105    28774.145
      12.454        0.000    28749.105    28774.145
      12.555        0.000    28749.105    28774.145
      12.657        0.000    28749.105    28774.145
      12.758      158.500    28749.105    28774.145
      12.859      375.700    28749.105    28774.145
      12.960        0.000    28749.105    28774.145
      13.061        0.000    28749.105    28774.145
      13.163      168.300    28749.105    28774.145
      13.264      178.100    28749.105    28774.145
      13.365        0.000    28749.105    28774.145
      13.466        0.000    28749.105    28774.145
      13.567        0.000    28749.105    28774.145
      13.668        0.000    28749.105    28774.145
      13.769      336.000    28749.105    28774.145
      13.871       59.200    28749.105    28774.145
      13.972       19.800    28749.105    28774.145
      14.073      197.800    28749.105    28774.145
      14.174       59.300    28749.105    28774.145
      14.276        0.000    28749.105    28774.145
      14.377        0.000    28749.105    28774.145
      14.478       39.600    28749.105    28774.145
      14.579      207.100    28749.105    28774.145
      14.681      187.500    28749.105    28774.145
      14.782       29.700    28749.105    28774.145
      14.883       79.100    28749.105    28774.145
      14.984      168.000    28749.105    28774.145
      15.085        0.000    28749.105    28774.145
      15.187        0.000    28749.105    28774.145
      15.288        0.000    28749.105    28774.145
      15.389        0.000    28749.105    28774.145
      15.491       78.900    28749.105    28774.145
      15.592      405.600    28749.105    28774.145
      15.693      187.800    28749.105    28774.145
      15.794        0.000    28749.105    28774.145
      15.895        0.000    28749.105    28774.145
      15.997        0.000    28749.105    28774.145
      16.098        0.000    28749.105    28774.145
      16.199        0.000    28749.105    28774.145
      16.300        0.000    28749.105    28774.145
      16.402       79.100    28749.105    28774.145
      16.503      396.400    28749.105    28774.145
      16.604      416.100    28749.105    28774.145
      16.705      188.200    28749.105    28774.145
      16.806        0.000    28749.105    28774.145
      16.907        0.000    28749.105    28774.145
