# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000      620.031    10234.715
       0.101      396.100     1876.031    10234.715
       0.202      395.900     3132.031    10234.715
       0.303      395.900     4392.031    10234.715
       0.405      405.700     5654.031    10234.715
       0.506      405.800     6916.031    10234.715
       0.607      386.000     8294.031    10234.715
       0.708      396.100     9696.031    10234.715
       0.809      395.800    10209.746    10234.715
       0.910      366.600    10209.746    10234.715
       1.011      396.600    10209.746    10234.715
       1.111      337.300    10209.746    10234.715
       1.212      396.800    10209.746    10234.715
       1.313      396.400    10209.746    10234.715
       1.414      138.600    10209.746    10234.715
       1.515      396.300    10209.746    10234.715
       1.616      397.000    10209.746    10234.715
       1.716      347.300    10209.746    10234.715
       1.817      148.500    10209.746    10234.715
       1.918      257.700    10209.746    10234.715
       2.019      397.000    10209.746    10234.715
       2.120      376.300    10209.746    10234.715
       2.221      257.100    10209.746    10234.715
       2.322      108.700    10209.746    10234.715
       2.423       98.900    10209.746    10234.715
       2.525      365.900    10209.906    10234.715
       2.625      377.100    10209.906    10234.715
       2.726      396.900    10209.906    10234.715
       2.827      366.400    10209.906    10234.715
       2.928      337.500    10209.906    10234.715
       3.029      406.900    10209.906    10234.715
       3.129      367.100    10209.906    10234.715
       3.230      198.100    10209.906    10234.715
       3.331      317.000    10209.906    10234.715
       3.432      397.000    10209.906    10234.715
       3.533      366.200    10209.906    10234.715
       3.634      207.400    10209.906    10234.715
       3.736      366.100    10209.906    10234.715
       3.836      367.000    10209.906    10234.715
       3.937      416.600    10209.906    10234.715
       4.038      316.900    10209.906    10234.715
       4.139      305.900    10209.906    10234.715
       4.240      397.000    10209.906    10234.715
       4.341      376.100    10209.906    10234.715
       4.442      287.800    10209.906    10234.715
       4.543      397.000    10209.906    10234.715
       4.644      376.300    10209.906    10234.715
       4.745      216.900    10209.906    10234.715
       4.846      377.100    10209.906    10234.715
       4.947      367.200    10209.906    10234.715
       5.048      397.000    10209.906    10234.715
       5.148      316.800    10209.906    10234.715
       5.249       98.900    10209.906    10234.715
       5.351      178.400    10209.906    10234.715
       5.451      397.000    10209.906    10234.715
       5.552      397.000    10209.906    10234.715
       5.653      327.400    10209.906    10234.715
       5.754      397.000    10209.906    10234.715
       5.854      395.900    10209.906    10234.715
       5.956      317.100    10209.906    10234.715
       6.056      397.000    10209.906    10234.715
       6.157      386.900    10209.906    10234.715
       6.258      397.000    10209.906    10234.715
       6.359      397.000    10209.906    10234.715
       6.459      397.000    10209.906    10234.715
       6.560      346.500    10209.906    10234.715
       6.662      385.700    10209.906    10234.715
       6.762      397.000    10209.906    10234.715
       6.863      317.500    10209.906    10234.715
       6.964      397.000    10209.906    10234.715
       7.065      387.000    10209.906    10234.715
       7.165      396.900    10209.906    10234.715
       7.266      387.100    10209.906    10234.715
       7.367      396.900    10209.906    10234.715
       7.468      386.200    10209.906    10234.715
       7.569      336.900    10209.906    10234.715
       7.670      406.700    10209.906    10234.715
       7.770      366.700    10209.906    10234.715
       7.871      357.100    10209.906    10234.715
       7.972      406.000    10209.906    10234.715
       8.074      355.000    10209.906    10234.715
       8.175      387.000    10209.906    10234.715
       8.275      397.000    10209.906    10234.715
       8.376      397.000    10209.906    10234.715
       8.477      297.600    10209.906    10234.715
       8.578      396.900    10209.906    10234.715
       8.678      396.900    10209.906    10234.715
       8.779      307.700    10209.906    10234.715
       8.880      396.900    10209.906    10234.715
       8.981      357.200    10209.906    10234.715
       9.082      396.900    10209.906    10234.715
       9.182      396.800    10209.906    10234.715
       9.283      397.000    10209.906    10234.715
       9.384      307.500    10209.906    10234.715
       9.485      357.300    10209.906    10234.715
       9.585      397.000    10209.906    10234.715
       9.686      296.900    10209.906    10234.715
       9.787      377.100    10209.906    10234.715
       9.888      346.900    10209.906    10234.715
       9.989      406.700    10209.906    10234.715
      10.090      387.000    10209.906    10234.715
      10.191      397.000    10209.906    10234.715
      10.291      397.000    10209.906    10234.715
      10.392      248.100    10209.906    10234.715
      10.493      416.700    10209.906    10234.715
      10.594      376.500    10209.906    10234.715
      10.695      238.200    10209.906    10234.715
      10.795      396.900    10209.906    10234.715
      10.896      337.400    10209.906    10234.715
      10.997      406.700    10209.906    10234.715
      11.098      396.800    10209.906    10234.715
      11.198      397.000    10209.906    10234.715
      11.299      316.900    10209.906    10234.715
      11.400      307.500    10209.906    10234.715
      11.501      406.600    10209.906    10234.715
      11.602      306.900    10209.906    10234.715
      11.703      354.900    10209.906    10234.715
      11.804      376.100    10209.906    10234.715
      11.905      356.800    10209.906    10234.715
      12.006      397.000    10209.906    10234.715
      12.107      396.900    10209.906    10234.715
      12.208      387.000    10209.906    10234.715
      12.309      228.200    10209.906    10234.715
      12.409      396.900    10209.906    10234.715
      12.510      396.900    10209.906    10234.715
      12.611      238.200    10209.906    10234.715
      12.712      406.900    10209.906    10234.715
      12.812      207.800    10209.906    10234.715
      12.913      188.600    10209.906    10234.715
      13.014      397.000    10209.906    10234.715
      13.115      396.800    10209.906    10234.715
      13.216      397.000    10209.906    10234.715
      13.317      406.900    10209.906    10234.715
      13.417      397.000    10209.906    10234.715
      13.518      387.000    10209.906    10234.715
      13.619      396.800    10209.906    10234.715
      13.720      397.000    10209.906    10234.715
      13.820      416.600    10209.906    10234.715
      13.921      386.900    10209.906    10234.715
      14.022      396.900    10209.906    10234.715
      14.123      357.200    10209.906    10234.715
      14.224      397.000    10209.906    10234.715
      14.324      387.000    10209.906    10234.715
      14.425      416.600    10209.906    10234.715
      14.526      387.000    10209.906    10234.715
      14.627      397.000    10209.906    10234.715
      14.727      396.900    10209.906    10234.715
      14.828      396.900    10209.906    10234.715
      14.929      406.700    10209.906    10234.715
      15.030      396.700    10209.906    10234.715
      15.131      387.100    10209.906    10234.715
      15.231      397.000    10209.906    10234.715
      15.332      397.000    10209.906    10234.715
      15.433      406.600    10209.906    10234.715
      15.534      396.800    10209.906    10234.715
      15.635      396.900    10209.906    10234.715
      15.735      387.000    10209.906    10234.715
      15.836      396.800    10209.906    10234.715
      15.937      406.700    10209.906    10234.715
      16.038      396.900    10209.906    10234.715
      16.139      387.000    10209.906    10234.715
      16.239      396.900    10209.906    10234.715
      16.340      396.900    10209.906    10234.715
      16.441      406.700    10209.906    10234.715
      16.542      387.000    10209.906    10234.715
