# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.001        0.000      589.020    20534.398
       0.102      315.700     1451.020    20534.398
       0.203        0.000     1451.020    20534.398
       0.304        0.000     1451.020    20534.398
       0.405        0.000     1451.020    20534.398
       0.507      207.500     2067.020    20534.398
       0.608      118.300     2379.020    20534.398
       0.709        0.000     2379.020    20534.398
       0.811       49.500     2531.020    20534.398
       0.912      395.300     3681.020    20534.398
       1.013      295.800     4507.020    20534.398
       1.115        0.000     4507.020    20534.398
       1.215        0.000     4507.020    20534.398
       1.317        0.000     4507.020    20534.398
       1.418        0.000     4507.020    20534.398
       1.519        0.000     4507.020    20534.398
       1.620        0.000     4507.020    20534.398
       1.722      296.200     5367.020    20534.398
       1.823      395.300     6527.020    20534.398
       1.924      385.400     7679.020    20534.398
       2.025      138.100     8017.020    20534.398
       2.127        0.000     8017.020    20534.398
       2.229        0.000     8017.020    20534.398
       2.330        0.000     8017.020    20534.398
       2.431        0.000     8017.020    20534.398
       2.533        0.000     8017.020    20534.398
       2.634       88.900     8291.020    20534.398
       2.735      395.300     9451.020    20534.398
       2.836      395.300    10603.020    20534.398
       2.938      276.200    11343.020    20534.398
       3.039        0.000    11343.020    20534.398
       3.140        0.000    11343.020    20534.398
       3.242        0.000    11343.020    20534.398
       3.343        0.000    11343.020    20534.398
       3.444        0.000    11343.020    20534.398
       3.545        0.000    11343.020    20534.398
       3.646      346.400    12353.020    20534.398
       3.748      395.300    13513.020    20534.398
       3.849      384.500    14615.020    20534.398
       3.950        0.000    14615.020    20534.398
       4.051        0.000    14615.020    20534.398
       4.153        0.000    14615.020    20534.398
       4.254        0.000    14615.020    20534.398
       4.355        0.000    14615.020    20534.398
       4.456        0.000    14615.020    20534.398
       4.558      227.300    15261.020    20534.398
       4.659      405.100    16443.020    20534.398
       4.760      385.500    17713.020    20534.398
       4.861      138.100    18087.020    20534.398
       4.963        0.000    18087.020    20534.398
       5.064        0.000    18087.020    20534.398
       5.165        0.000    18087.020    20534.398
       5.266        0.000    18087.020    20534.398
       5.367        0.000    18087.020    20534.398
       5.469       69.200    18339.020    20534.398
       5.570      415.100    19625.020    20534.398
       5.671      326.200    20509.566    20534.398
       5.772      257.200    20509.566    20534.398
       5.873        0.000    20509.566    20534.398
       5.975        0.000    20509.566    20534.398
       6.076        0.000    20509.566    20534.398
       6.177        0.000    20509.566    20534.398
       6.279        0.000    20509.566    20534.398
       6.380        0.000    20509.566    20534.398
       6.481      366.100    20509.566    20534.398
       6.582      375.900    20509.566    20534.398
       6.684      365.300    20509.566    20534.398
       6.785       69.200    20509.566    20534.398
       6.886        0.000    20509.566    20534.398
       6.987        0.000    20509.566    20534.398
       7.088        0.000    20509.566    20534.398
       7.190        0.000    20509.566    20534.398
       7.291        0.000    20509.566    20534.398
       7.392      138.500    20509.566    20534.398
       7.493      416.300    20509.566    20534.398
       7.594      396.400    20509.566    20534.398
       7.695      187.800    20509.566    20534.398
       7.796        0.000    20509.566    20534.398
       7.898        0.000    20509.566    20534.398
       7.999        0.000    20509.566    20534.398
       8.100        0.000    20509.566    20534.398
       8.201        0.000    20509.566    20534.398
       8.303        0.000    20509.566    20534.398
       8.404      276.700    20509.566    20534.398
       8.505       98.900    20509.566    20534.398
       8.606       98.700    20509.566    20534.398
       8.707      366.800    20509.566    20534.398
       8.808      356.000    20509.566    20534.398
       8.910        0.000    20509.566    20534.398
       9.011        0.000    20509.566    20534.398
       9.112        0.000    20509.566    20534.398
       9.214        0.000    20509.566    20534.398
       9.315        0.000    20509.566    20534.398
       9.416      307.100    20509.566    20534.398
       9.517      197.800    20509.566    20534.398
