# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.292        0.000        2.711    11227.199
       0.797      610.500        2.711    11227.199
       0.993      224.600        2.711    11227.199
       1.192      539.000      892.711    11227.199
       1.493      550.200     2626.711    11227.199
       1.693      418.500     3886.711    11227.199
       1.893      762.200     5372.711    11227.199
       2.192      420.800     7438.852    11227.199
       2.395      686.700     8466.852    11227.199
       2.497      795.900     8946.949    11227.199
       2.792      308.400     9584.949    11227.199
       2.894      344.000     9780.949    11227.199
       2.996      364.800    10032.949    11227.199
       3.097      374.800    10198.949    11227.199
       3.292      701.200    10210.949    11227.199
       3.492      721.000    10210.949    11227.199
       3.594      629.100    10210.949    11227.199
       3.695      336.200    10210.949    11227.199
       3.892      400.000    10210.949    11227.199
       4.092      715.800    10210.949    11227.199
       4.292      450.400    10210.949    11227.199
       4.494      401.700    10210.949    11227.199
       4.595      365.300    10210.949    11227.199
       4.696      395.900    10210.949    11227.199
       4.892      423.400    10210.949    11227.199
       5.292      454.100    10210.949    11227.199
       5.793      341.300    10210.949    11227.199
       5.992      517.600    10210.949    11227.199
       6.192      395.100    10210.949    11227.199
       6.392      380.500    10210.949    11227.199
       6.594      412.200    10210.949    11227.199
       6.695      385.500    10210.949    11227.199
       6.796      336.300    10210.949    11227.199
       6.897      522.900    10210.949    11227.199
       7.092      366.600    10210.949    11227.199
       7.694      418.300    10210.949    11227.199
       7.795      345.800    10210.949    11227.199
       7.896      553.300    10210.949    11227.199
       7.998      365.900    10210.949    11227.199
       8.192      266.900    10210.949    11227.199
       8.392      439.700    10210.949    11227.199
       8.592      474.100    10210.949    11227.199
       8.892      569.700    10210.949    11227.199
       9.194      203.100    10210.949    11227.199
       9.295      335.900    10210.949    11227.199
       9.492      425.900    10210.949    11227.199
       9.692      660.200    10210.949    11227.199
       9.892      687.300    10210.949    11227.199
      10.392      304.600    10210.949    11227.199
      10.592      471.000    10210.949    11227.199
      10.892      463.800    10210.949    11227.199
      11.092      447.200    10210.949    11227.199
      11.394      362.300    10210.949    11227.199
      11.592      453.200    10210.949    11227.199
      11.792      439.200    10210.949    11227.199
      11.992      434.300    10210.949    11227.199
      12.292      457.100    10210.949    11227.199
      12.394      336.100    10210.949    11227.199
      12.495      394.800    10210.949    11227.199
      12.596      454.300    10210.949    11227.199
      12.792      682.600    10210.949    11227.199
      13.092      425.600    10210.949    11227.199
      13.294      676.200    10210.949    11227.199
