# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.399        0.000        6.770    15347.070
       0.698      434.000        6.770    15347.070
       0.800      266.200        6.770    15347.070
       0.999      455.500        6.770    15347.070
       1.200      325.300        6.770    15347.070
       1.302      294.300       12.770    15347.070
       1.501      461.100     1244.770    15347.070
       1.700      401.700     2514.770    15347.070
       1.899      401.900     3924.992    15347.070
       2.199      524.600     5708.992    15347.070
       2.399      454.200     6766.992    15347.070
       2.598      436.200     7786.840    15347.070
       2.799      404.900     8940.840    15347.070
       2.999      387.900    11096.840    15347.070
       3.301      390.800    11654.840    15347.070
       3.402      569.900    12208.840    15347.070
       3.599      300.100    12824.840    15347.070
       3.701      374.400    13274.840    15347.070
       3.802      384.800    13726.840    15347.070
       3.903      493.700    14048.840    15347.070
       4.005      227.200    14274.840    15347.070
       4.199      437.800    14334.840    15347.070
       4.399      395.300    14334.840    15347.070
       4.599      429.500    14334.840    15347.070
       4.799      440.800    14334.840    15347.070
       4.998      449.300    14334.840    15347.070
       5.100      473.200    14334.840    15347.070
       5.202      266.800    14334.840    15347.070
       5.399      460.900    14334.840    15347.070
       5.598      415.100    14334.840    15347.070
       5.798      443.900    14334.840    15347.070
       6.000      392.600    14334.840    15347.070
       6.102      355.600    14334.840    15347.070
       6.203      572.300    14334.840    15347.070
       6.304      355.600    14334.840    15347.070
       6.499      590.900    14334.840    15347.070
       6.600      638.600    14334.840    15347.070
       6.899      588.100    14334.840    15347.070
       7.198      546.600    14334.840    15347.070
       7.400      384.300    14334.840    15347.070
       7.501      405.400    14334.840    15347.070
       7.699      419.900    14334.840    15347.070
       7.898      439.700    14334.840    15347.070
       8.098      695.400    14334.840    15347.070
       8.299      352.900    14334.840    15347.070
       8.700      377.000    14334.840    15347.070
       8.801      395.000    14334.840    15347.070
       8.903      453.800    14334.840    15347.070
       9.099      376.700    14334.840    15347.070
       9.298      530.200    14334.840    15347.070
       9.598      444.800    14334.840    15347.070
       9.799      424.000    14334.840    15347.070
      10.099      384.400    14334.840    15347.070
      10.200      374.200    14334.840    15347.070
      10.302      375.100    14334.840    15347.070
      10.403      573.400    14334.840    15347.070
      10.599      541.100    14334.840    15347.070
      10.798      543.300    14334.840    15347.070
      11.098      517.300    14334.840    15347.070
      11.301      624.400    14334.840    15347.070
      11.402      237.100    14334.840    15347.070
      11.503      670.700    14334.840    15347.070
      11.699      327.100    14334.840    15347.070
      11.999      406.900    14334.840    15347.070
      12.100      365.400    14334.840    15347.070
      12.202      394.500    14334.840    15347.070
      12.303      552.100    14334.840    15347.070
      12.404      375.800    14334.840    15347.070
      12.506      365.600    14334.840    15347.070
      12.607      286.900    14334.840    15347.070
      12.900      436.000    14334.840    15347.070
      13.099      495.600    14334.840    15347.070
      13.299      436.100    14334.840    15347.070
      13.499      739.600    14334.840    15347.070
      13.699      445.500    14334.840    15347.070
      13.899      339.900    14334.840    15347.070
      14.001      335.000    14334.840    15347.070
      14.102      404.900    14334.840    15347.070
      14.203      474.100    14334.840    15347.070
      14.398      436.300    14334.840    15347.070
      14.602      677.500    14334.840    15347.070
      14.802      746.400    14334.840    15347.070
      15.199      362.200    14334.840    15347.070
      15.301      344.600    14334.840    15347.070
      15.402      335.500    14334.840    15347.070
      15.504      579.900    14334.840    15347.070
      15.605      237.100    14334.840    15347.070
      15.798      446.700    14334.840    15347.070
      16.102      635.300    14334.840    15347.070
      16.203      523.900    14334.840    15347.070
      16.499      331.100    14334.840    15347.070
      16.699      339.400    14334.840    15347.070
      16.898      524.500    14334.840    15347.070
      17.102      713.800    14334.840    15347.070
      17.399      531.700    14334.840    15347.070
      17.501      658.800    14334.840    15347.070
      17.602      197.700    14334.840    15347.070
      17.703      552.900    14334.840    15347.070
      17.899      479.900    14334.840    15347.070
      18.098      746.100    14334.840    15347.070
      18.298      740.100    14334.840    15347.070
      18.499      450.100    14334.840    15347.070
      18.601      488.200    14334.840    15347.070
      18.703      345.200    14334.840    15347.070
      18.804      533.400    14334.840    15347.070
      18.905      365.900    14334.840    15347.070
      19.099      367.400    14334.840    15347.070
      19.398      744.800    14334.840    15347.070
      19.599      533.000    14334.840    15347.070
      20.000      198.200    14334.840    15347.070
      20.102      375.400    14334.840    15347.070
      20.203      544.100    14334.840    15347.070
      20.304      316.400    14334.840    15347.070
      20.498      390.300    14334.840    15347.070
      20.998      434.100    14334.840    15347.070
      21.201      380.500    14334.840    15347.070
      21.302      395.400    14334.840    15347.070
      21.404      522.700    14334.840    15347.070
      21.505      385.800    14334.840    15347.070
      21.606      335.500    14334.840    15347.070
      22.098      446.200    14334.840    15347.070
      22.298      434.100    14334.840    15347.070
      22.800      390.600    14334.840    15347.070
      22.902      335.900    14334.840    15347.070
