# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.001        0.000        2.711    13287.137
       0.102        0.000        2.711    13287.137
       0.204        0.000        2.711    13287.137
       0.306        0.000        2.711    13287.137
       0.407        0.000        2.711    13287.137
       0.509        0.000        2.711    13287.137
       0.610        0.000        2.711    13287.137
       0.712        0.000        2.711    13287.137
       0.814        0.000        2.711    13287.137
       0.963     1500.000        2.711    13287.137
       1.365        0.000        2.711    13287.137
       1.466        0.000        2.711    13287.137
       1.568        0.000        2.711    13287.137
       1.670        0.000        2.711    13287.137
       1.771        0.000        2.711    13287.137
       1.873        0.000        2.711    13287.137
       1.975        0.000        2.711    13287.137
       2.076        0.000        2.711    13287.137
       2.178        0.000        2.711    13287.137
       2.463      526.400        2.711    13287.137
       2.565      285.500        2.711    13287.137
       2.666        0.000        2.711    13287.137
       2.768        0.000        2.711    13287.137
       2.869        0.000        2.711    13287.137
       2.970        0.000        2.711    13287.137
       3.072        0.000        2.711    13287.137
       3.173        0.000        2.711    13287.137
       3.275        0.000        2.711    13287.137
       3.377        0.000        2.711    13287.137
       3.663      362.700        2.711    13287.137
       3.865        0.000        2.711    13287.137
       3.966        0.000        2.711    13287.137
       4.068        0.000        2.711    13287.137
       4.170        0.000        2.711    13287.137
       4.271        0.000        2.711    13287.137
       4.373        0.000        2.711    13287.137
       4.475        0.000        2.711    13287.137
       4.576        0.000        2.711    13287.137
       4.866      345.700        2.711    13287.137
       4.967      686.400      572.961    13287.137
       5.069        0.000      600.961    13287.137
       5.171        0.000      600.961    13287.137
       5.272        0.000      600.961    13287.137
       5.373        0.000      600.961    13287.137
       5.475        0.000      600.961    13287.137
       5.577        0.000      600.961    13287.137
       5.679        0.000      600.961    13287.137
       5.781        0.000      600.961    13287.137
       5.882        0.000      600.961    13287.137
       6.063      384.100     1869.988    13287.137
       6.265       39.200     1971.988    13287.137
       6.367        0.000     1971.988    13287.137
       6.468        0.000     1971.988    13287.137
       6.570        0.000     1971.988    13287.137
       6.672        0.000     1971.988    13287.137
       6.773        0.000     1971.988    13287.137
       6.875        0.000     1971.988    13287.137
       6.976        0.000     1971.988    13287.137
       7.078        0.000     1971.988    13287.137
       7.263      522.100     2891.988    13287.137
       7.368      470.900     3429.988    13287.137
       7.470        0.000     3429.988    13287.137
       7.571        0.000     3429.988    13287.137
       7.673        0.000     3429.988    13287.137
       7.774        0.000     3429.988    13287.137
       7.876        0.000     3429.988    13287.137
       7.977        0.000     3429.988    13287.137
